1002333,5
1002334,2
1002335,9
1002336,8
1002337,5
1002338,6
1002339,6
1002340,5
1002341,5
1002342,4
1002343,2
1002344,6
1002345,8
1002346,3
1002347,7
1002348,8
1002349,1
1002350,6
1002351,7
1002352,8
1002353,8
1002354,2
1002355,4
1002356,1
1002357,5
1002358,3
1002359,5
1002360,5
1002361,5
1002362,10
1002363,2
1002364,1
1002365,7
1002366,3
1002367,1
1002368,10
1002369,2
1002370,6
1002371,9
1002372,6
1002373,7
1002374,1
1002375,2
1002376,10
1002377,2
1002378,8
1002379,10
1002380,1
1002381,5
1002382,4
1002383,1
1002384,2
1002385,8
1002386,10
1002387,4
1002388,1
1002389,9
1002390,10
1002391,3
1002392,9
1002393,7
1002394,7
1002395,1
1002396,6
1002397,9
1002398,4
1002399,4
1002400,6
1002401,2
1002402,3
1002403,4
1002404,2
1002405,10
1002406,2
1002407,8
1002408,2
1002409,1
1002410,2
1002411,9
1002412,3
1002413,10
1002414,10
1002415,3
1002416,5
1002417,4
1002418,10
1002419,1
1002420,8
1002421,6
1002422,5
1002423,2
1002424,3
1002425,7
1002426,4
1002427,7
1002428,5
1002429,1
1002430,8
1002431,4
1002432,7
1002433,8
1002434,10
1002435,9
1002436,10
1002437,7
1002438,9
1002439,7
1002440,2
1002441,7
1002442,6
1002443,10
1002444,8
1002445,2
1002446,3
1002447,9
1002448,4
1002449,9
1002450,9
1002451,10
1002452,6
1002453,4
1002454,2
1002455,7
1002456,6
1002457,3
1002458,1
1002459,5
1002460,6
1002461,6
1002462,1
1002463,8
1002464,5
1002465,9
1002466,5
1002467,1
1002468,10
1002469,6
1002470,10
1002471,10
1002472,2
1002473,5
1002474,8
1002475,6
1002476,10
1002477,4
1002478,7
1002479,10
1002480,10
1002481,9
1002482,8
1002483,7
1002484,1
1002485,4
1002486,7
1002487,1
1002488,7
1002489,2
1002490,7
1002491,5
1002492,2
1002493,3
1002494,6
1002495,9
1002496,1
1002497,4
1002498,3
1002499,6
1002500,5
1002501,8
1002502,3
1002503,2
1002504,1
1002505,8
1002506,1
1002507,2
1002508,2
1002509,9
1002510,3
1002511,9
1002512,4
1002513,10
1002514,1
1002515,8
1002516,8
1002517,2
1002518,7
1002519,8
1002520,4
1002521,1
1002522,7
1002523,9
1002524,10
1002525,6
1002526,7
1002527,3
1002528,9
1002529,10
1002530,8
1002531,9
1002532,2
1002533,3
1002534,9
1002535,1
1002536,7
1002537,7
1002538,3
1002539,3
1002540,8
1002541,1
1002542,5
1002543,8
1002544,6
1002545,1
1002546,9
1002547,1
1002548,10
1002549,8
1002550,5
1002551,5
1002552,7
1002553,2
1002554,7
1002555,3
1002556,7
1002557,7
1002558,6
1002559,2
1002560,4
1002561,7
1002562,2
1002563,4
1002564,8
1002565,7
1002566,5
1002567,7
1002568,8
1002569,5
1002570,1
1002571,4
1002572,10
1002573,5
1002574,6
1002575,5
1002576,2
1002577,6
1002578,2
1002579,6
1002580,6
1002581,3
1002582,8
1002583,4
1002584,9
1002585,4
1002586,4
1002587,3
1002588,1
1002589,2
1002590,8
1002591,8
1002592,10
1002593,4
1002594,5
1002595,3
1002596,3
1002597,7
1002598,3
1002599,1
1002600,5
1002601,1
1002602,10
1002603,10
1002604,10
1002605,3
1002606,3
1002607,4
1002608,8
1002609,8
1002610,5
1002611,1
1002612,3
1002613,10
1002614,5
1002615,9
1002616,4
1002617,6
1002618,4
1002619,2
1002620,4
1002621,3
1002622,8
1002623,10
1002624,3
1002625,10
1002626,3
1002627,10
1002628,1
1002629,7
1002630,10
1002631,5
1002632,4
1002633,1
1002634,10
1002635,1
1002636,5
1002637,2
1002638,10
1002639,8
1002640,6
1002641,4
1002642,4
1002643,6
1002644,1
1002645,2
1002646,6
1002647,2
1002648,8
1002649,2
1002650,7
1002651,6
1002652,2
1002653,4
1002654,1
1002655,4
1002656,1
1002657,5
1002658,10
1002659,9
1002660,5
1002661,6
1002662,5
1002663,7
1002664,10
1002665,10
1002666,4
1002667,5
1002668,5
1002669,2
1002670,6
1002671,5
1002672,1
1002673,8
1002674,7
1002675,10
1002676,10
1002677,1
1002678,1
1002679,1
1002680,6
1002681,2
1002682,2
1002683,6
1002684,1
1002685,10
1002686,7
1002687,5
1002688,3
1002689,2
1002690,5
1002691,9
1002692,7
1002693,2
1002694,4
1002695,6
1002696,10
1002697,9
1002698,2
1002699,10
1002700,8
1002701,5
1002702,6
1002703,10
1002704,8
1002705,1
1002706,5
1002707,2
1002708,2
1002709,8
1002710,4
1002711,4
1002712,9
1002713,1
1002714,3
1002715,7
1002716,8
1002717,9
1002718,10
1002719,8
1002720,10
1002721,1
1002722,4
1002723,9
1002724,8
1002725,6
1002726,5
1002727,2
1002728,8
1002729,3
1002730,5
1002731,10
1002732,3
1002733,3
1002734,1
1002735,5
1002736,8
1002737,7
1002738,9
1002739,2
1002740,10
1002741,10
1002742,10
1002743,10
1002744,7
1002745,1
1002746,7
1002747,2
1002748,7
1002749,6
1002750,9
1002751,3
1002752,10
1002753,7
1002754,4
1002755,9
1002756,4
1002757,1
1002758,10
1002759,7
1002760,9
1002761,2
1002762,6
1002763,10
1002764,7
1002765,2
1002766,8
1002767,10
1002768,8
1002769,7
1002770,10
1002771,9
1002772,6
1002773,7
1002774,6
1002775,9
1002776,8
1002777,3
1002778,8
1002779,4
1002780,10
1002781,9
1002782,3
1002783,3
1002784,5
1002785,7
1002786,9
1002787,1
1002788,3
1002789,3
1002790,6
1002791,6
1002792,1
1002793,4
1002794,6
1002795,4
1002796,6
1002797,4
1002798,2
1002799,3
1002800,6
1002801,7
1002802,5
1002803,7
1002804,3
1002805,6
1002806,5
1002807,10
1002808,6
1002809,6
1002810,7
1002811,5
1002812,7
1002813,9
1002814,6
1002815,8
1002816,3
1002817,8
1002818,4
1002819,1
1002820,7
1002821,8
1002822,6
1002823,10
1002824,1
1002825,8
1002826,7
1002827,2
1002828,7
1002829,9
1002830,3
1002831,4
1002832,2
1002833,10
1002834,9
1002835,7
1002836,6
1002837,1
1002838,6
1002839,3
1002840,8
1002841,4
1002842,9
1002843,5
1002844,6
1002845,1
1002846,5
1002847,4
1002848,4
1002849,7
1002850,8
1002851,4
1002852,9
1002853,7
1002854,3
1002855,2
1002856,2
1002857,4
1002858,3
1002859,8
1002860,2
1002861,1
1002862,6
1002863,7
1002864,10
1002865,1
1002866,5
1002867,2
1002868,2
1002869,9
1002870,7
1002871,6
1002872,8
1002873,8
1002874,5
1002875,2
1002876,10
1002877,7
1002878,4
1002879,5
1002880,8
1002881,5
1002882,1
1002883,3
1002884,10
1002885,5
1002886,10
1002887,3
1002888,9
1002889,10
1002890,10
1002891,2
1002892,7
1002893,8
1002894,2
1002895,10
1002896,2
1002897,7
1002898,6
1002899,7
1002900,8
1002901,4
1002902,4
1002903,8
1002904,7
1002905,3
1002906,1
1002907,4
1002908,9
1002909,1
1002910,6
1002911,9
1002912,4
1002913,5
1002914,7
1002915,4
1002916,10
1002917,5
1002918,4
1002919,4
1002920,4
1002921,10
1002922,10
1002923,7
1002924,1
1002925,2
1002926,10
1002927,8
1002928,3
1002929,4
1002930,7
1002931,8
1002932,3
1002933,8
1002934,7
1002935,1
1002936,7
1002937,6
1002938,4
1002939,5
1002940,10
1002941,2
1002942,10
1002943,7
1002944,7
1002945,1
1002946,8
1002947,10
1002948,10
1002949,1
1002950,8
1002951,10
1002952,9
1002953,3
1002954,10
1002955,7
1002956,7
1002957,6
1002958,4
1002959,7
1002960,5
1002961,5
1002962,3
1002963,3
1002964,5
1002965,6
1002966,4
1002967,3
1002968,10
1002969,3
1002970,10
1002971,3
1002972,8
1002973,9
1002974,10
1002975,5
1002976,10
1002977,8
1002978,8
1002979,1
1002980,5
1002981,2
1002982,8
1002983,3
1002984,2
1002985,6
1002986,5
1002987,8
1002988,1
1002989,6
1002990,6
1002991,4
1002992,8
1002993,4
1002994,3
1002995,5
1002996,9
1002997,6
1002998,6
1002999,1
1003000,2
1003001,9
1003002,6
1003003,7
1003004,6
1003005,10
1003006,10
1003007,3
1003008,4
1003009,1
1003010,3
1003011,3
1003012,6
1003013,2
1003014,10
1003015,8
1003016,9
1003017,3
1003018,5
1003019,3
1003020,9
1003021,1
1003022,4
1003023,9
1003024,5
1003025,5
1003026,4
1003027,6
1003028,4
1003029,6
1003030,3
1003031,7
1003032,10
1003033,7
1003034,9
1003035,6
1003036,7
1003037,1
1003038,7
1003039,3
1003040,2
1003041,8
1003042,9
1003043,8
1003044,5
1003045,3
1003046,3
1003047,9
1003048,5
1003049,3
1003050,9
1003051,8
1003052,6
1003053,1
1003054,5
1003055,4
1003056,1
1003057,4
1003058,5
1003059,3
1003060,7
1003061,3
1003062,3
1003063,4
1003064,9
1003065,2
1003066,9
1003067,1
1003068,2
1003069,5
1003070,10
1003071,9
1003072,9
1003073,9
1003074,7
1003075,8
1003076,5
1003077,6
1003078,3
1003079,3
1003080,9
1003081,1
1003082,4
1003083,1
1003084,5
1003085,8
1003086,3
1003087,7
1003088,9
1003089,4
1003090,4
1003091,10
1003092,2
1003093,10
1003094,9
1003095,3
1003096,7
1003097,4
1003098,2
1003099,4
1003100,2
1003101,7
1003102,1
1003103,7
1003104,6
1003105,4
1003106,3
1003107,3
1003108,2
1003109,8
1003110,9
1003111,8
1003112,7
1003113,9
1003114,6
1003115,5
1003116,5
1003117,7
1003118,4
1003119,1
1003120,8
1003121,7
1003122,6
1003123,5
1003124,3
1003125,6
1003126,7
1003127,9
1003128,4
1003129,8
1003130,5
1003131,6
1003132,10
1003133,4
1003134,8
1003135,7
1003136,4
1003137,8
1003138,6
1003139,1
1003140,5
1003141,2
1003142,8
1003143,4
1003144,9
1003145,9
1003146,7
1003147,10
1003148,6
1003149,10
1003150,9
1003151,2
1003152,8
1003153,2
1003154,4
1003155,8
1003156,6
1003157,9
1003158,4
1003159,3
1003160,2
1003161,9
1003162,7
1003163,9
1003164,8
1003165,10
1003166,4
1003167,9
1003168,6
1003169,6
1003170,8
1003171,3
1003172,10
1003173,6
1003174,8
1003175,1
1003176,5
1003177,6
1003178,7
1003179,7
1003180,8
1003181,5
1003182,3
1003183,9
1003184,3
1003185,4
1003186,8
1003187,4
1003188,4
1003189,9
1003190,8
1003191,3
1003192,10
1003193,7
1003194,7
1003195,7
1003196,7
1003197,1
1003198,2
1003199,6
1003200,6
1003201,9
1003202,6
1003203,9
1003204,2
1003205,3
1003206,1
1003207,2
1003208,4
1003209,10
1003210,9
1003211,2
1003212,1
1003213,2
1003214,10
1003215,7
1003216,10
1003217,5
1003218,1
1003219,6
1003220,9
1003221,5
1003222,10
1003223,2
1003224,5
1003225,4
1003226,4
1003227,6
1003228,6
1003229,1
1003230,2
1003231,3
1003232,6
1003233,7
1003234,1
1003235,8
1003236,6
1003237,6
1003238,9
1003239,7
1003240,4
1003241,9
1003242,3
1003243,7
1003244,6
1003245,6
1003246,8
1003247,9
1003248,3
1003249,6
1003250,5
1003251,3
1003252,6
1003253,8
1003254,2
1003255,9
1003256,5
1003257,6
1003258,7
1003259,10
1003260,2
1003261,2
1003262,8
1003263,2
1003264,6
1003265,5
1003266,7
1003267,9
1003268,5
1003269,3
1003270,10
1003271,4
1003272,10
1003273,2
1003274,3
1003275,3
1003276,4
1003277,10
1003278,4
1003279,10
1003280,6
1003281,7
1003282,7
1003283,7
1003284,2
1003285,10
1003286,2
1003287,3
1003288,10
1003289,9
1003290,3
1003291,1
1003292,7
1003293,9
1003294,4
1003295,2
1003296,4
1003297,9
1003298,2
1003299,2
1003300,10
1003301,2
1003302,1
1003303,4
1003304,2
1003305,4
1003306,8
1003307,8
1003308,1
1003309,2
1003310,5
1003311,4
1003312,3
1003313,2
1003314,9
1003315,10
1003316,10
1003317,2
1003318,9
1003319,9
1003320,9
1003321,5
1003322,1
1003323,8
1003324,7
1003325,2
1003326,1
1003327,1
1003328,2
1003329,9
1003330,1
1003331,5
1003332,7
1003333,4
1003334,9
1003335,4
1003336,4
1003337,5
1003338,1
1003339,8
1003340,4
1003341,10
1003342,5
1003343,5
1003344,2
1003345,5
1003346,9
1003347,3
1003348,9
1003349,4
1003350,4
1003351,9
1003352,7
1003353,9
1003354,2
1003355,8
1003356,6
1003357,7
1003358,9
1003359,8
1003360,8
1003361,9
1003362,3
1003363,10
1003364,1
1003365,10
1003366,7
1003367,2
1003368,9
1003369,7
1003370,6
1003371,6
1003372,7
1003373,7
1003374,4
1003375,2
1003376,10
1003377,9
1003378,4
1003379,9
1003380,3
1003381,1
1003382,10
1003383,9
1003384,1
1003385,6
1003386,5
1003387,3
1003388,2
1003389,9
1003390,1
1003391,10
1003392,10
1003393,7
1003394,4
1003395,10
1003396,8
1003397,6
1003398,7
1003399,7
1003400,4
1003401,3
1003402,6
1003403,2
1003404,9
1003405,8
1003406,8
1003407,10
1003408,5
1003409,8
1003410,1
1003411,3
1003412,6
1003413,7
1003414,1
1003415,10
1003416,7
1003417,1
1003418,2
1003419,10
1003420,5
1003421,7
1003422,1
1003423,10
1003424,9
1003425,6
1003426,2
1003427,7
1003428,2
1003429,4
1003430,4
1003431,10
1003432,4
1003433,3
1003434,9
1003435,5
1003436,10
1003437,8
1003438,3
1003439,5
1003440,5
1003441,7
1003442,6
1003443,4
1003444,10
1003445,10
1003446,5
1003447,2
1003448,4
1003449,10
1003450,9
1003451,6
1003452,2
1003453,9
1003454,5
1003455,1
1003456,4
1003457,5
1003458,6
1003459,2
1003460,9
1003461,4
1003462,10
1003463,8
1003464,5
1003465,6
1003466,8
1003467,3
1003468,5
1003469,5
1003470,10
1003471,4
1003472,9
1003473,5
1003474,6
1003475,7
1003476,9
1003477,6
1003478,7
1003479,8
1003480,10
1003481,5
1003482,10
1003483,5
1003484,2
1003485,2
1003486,4
1003487,2
1003488,10
1003489,8
1003490,5
1003491,3
1003492,4
1003493,10
1003494,3
1003495,3
1003496,7
1003497,2
1003498,9
1003499,10
1003500,2
1003501,4
1003502,8
1003503,4
1003504,4
1003505,2
1003506,4
1003507,3
1003508,9
1003509,9
1003510,7
1003511,3
1003512,1
1003513,1
1003514,7
1003515,3
1003516,1
1003517,6
1003518,4
1003519,9
1003520,3
1003521,3
1003522,10
1003523,7
1003524,2
1003525,2
1003526,7
1003527,6
1003528,1
1003529,1
1003530,8
1003531,4
1003532,4
1003533,10
1003534,6
1003535,5
1003536,9
1003537,8
1003538,7
1003539,9
1003540,9
1003541,1
1003542,10
1003543,5
1003544,4
1003545,1
1003546,2
1003547,3
1003548,7
1003549,8
1003550,6
1003551,2
1003552,5
1003553,8
1003554,3
1003555,3
1003556,8
1003557,4
1003558,3
1003559,4
1003560,4
1003561,6
1003562,9
1003563,7
1003564,8
1003565,5
1003566,9
1003567,4
1003568,6
1003569,1
1003570,10
1003571,4
1003572,5
1003573,3
1003574,9
1003575,6
1003576,6
1003577,6
1003578,7
1003579,1
1003580,8
1003581,1
1003582,5
1003583,3
1003584,6
1003585,1
1003586,10
1003587,3
1003588,8
1003589,9
1003590,6
1003591,2
1003592,1
1003593,5
1003594,5
1003595,10
1003596,5
1003597,9
1003598,9
1003599,8
1003600,1
1003601,4
1003602,7
1003603,1
1003604,2
1003605,4
1003606,4
1003607,1
1003608,3
1003609,3
1003610,2
1003611,4
1003612,5
1003613,10
1003614,2
1003615,2
1003616,9
1003617,5
1003618,6
1003619,3
1003620,4
1003621,6
1003622,8
1003623,9
1003624,6
1003625,8
1003626,1
1003627,3
1003628,3
1003629,2
1003630,3
1003631,5
1003632,9
1003633,8
1003634,9
1003635,10
1003636,5
1003637,10
1003638,1
1003639,10
1003640,9
1003641,2
1003642,10
1003643,1
1003644,7
1003645,10
1003646,6
1003647,6
1003648,4
1003649,9
1003650,4
1003651,8
1003652,5
1003653,9
1003654,6
1003655,9
1003656,8
1003657,5
1003658,1
1003659,6
1003660,5
1003661,4
1003662,3
1003663,9
1003664,3
1003665,3
1003666,3
1003667,3
1003668,9
1003669,3
1003670,4
1003671,9
1003672,8
1003673,4
1003674,9
1003675,1
1003676,4
1003677,4
1003678,8
1003679,10
1003680,9
1003681,1
1003682,6
1003683,5
1003684,9
1003685,10
1003686,3
1003687,1
1003688,8
1003689,4
1003690,4
1003691,10
1003692,10
1003693,10
1003694,8
1003695,7
1003696,8
1003697,1
1003698,2
1003699,4
1003700,1
1003701,7
1003702,4
1003703,7
1003704,3
1003705,2
1003706,3
1003707,1
1003708,4
1003709,3
1003710,2
1003711,8
1003712,7
1003713,10
1003714,5
1003715,9
1003716,10
1003717,6
1003718,1
1003719,10
1003720,4
1003721,3
1003722,10
1003723,2
1003724,1
1003725,8
1003726,7
1003727,2
1003728,7
1003729,9
1003730,4
1003731,6
1003732,1
1003733,10
1003734,7
1003735,7
1003736,2
1003737,10
1003738,7
1003739,7
1003740,6
1003741,5
1003742,3
1003743,2
1003744,10
1003745,2
1003746,5
1003747,2
1003748,2
1003749,10
1003750,10
1003751,7
1003752,10
1003753,1
1003754,8
1003755,8
1003756,7
1003757,10
1003758,9
1003759,9
1003760,8
1003761,9
1003762,5
1003763,8
1003764,4
1003765,2
1003766,5
1003767,3
1003768,6
1003769,8
1003770,7
1003771,7
1003772,4
1003773,2
1003774,3
1003775,6
1003776,9
1003777,8
1003778,7
1003779,4
1003780,4
1003781,7
1003782,9
1003783,9
1003784,10
1003785,7
1003786,4
1003787,10
1003788,5
1003789,7
1003790,8
1003791,10
1003792,9
1003793,3
1003794,7
1003795,8
1003796,7
1003797,3
1003798,5
1003799,10
1003800,7
1003801,10
1003802,10
1003803,7
1003804,8
1003805,9
1003806,3
1003807,4
1003808,5
1003809,1
1003810,8
1003811,7
1003812,7
1003813,9
1003814,6
1003815,10
1003816,5
1003817,7
1003818,2
1003819,6
1003820,8
1003821,6
1003822,8
1003823,4
1003824,2
1003825,5
1003826,10
1003827,3
1003828,7
1003829,3
1003830,8
1003831,4
1003832,7
1003833,9
1003834,8
1003835,10
1003836,7
1003837,6
1003838,2
1003839,4
1003840,4
1003841,2
1003842,4
1003843,8
1003844,9
1003845,3
1003846,5
1003847,6
1003848,1
1003849,3
1003850,7
1003851,8
1003852,7
1003853,7
1003854,8
1003855,6
1003856,4
1003857,9
1003858,10
1003859,1
1003860,5
1003861,3
1003862,3
1003863,1
1003864,4
1003865,1
1003866,10
1003867,3
1003868,10
1003869,8
1003870,1
1003871,2
1003872,5
1003873,9
1003874,9
1003875,2
1003876,3
1003877,4
1003878,4
1003879,6
1003880,1
1003881,6
1003882,9
1003883,6
1003884,4
1003885,6
1003886,9
1003887,9
1003888,3
1003889,8
1003890,1
1003891,6
1003892,8
1003893,9
1003894,2
1003895,6
1003896,2
1003897,8
1003898,10
1003899,7
1003900,8
1003901,3
1003902,7
1003903,6
1003904,2
1003905,3
1003906,7
1003907,8
1003908,10
1003909,9
1003910,10
1003911,1
1003912,10
1003913,7
1003914,9
1003915,4
1003916,9
1003917,4
1003918,7
1003919,5
1003920,10
1003921,5
1003922,7
1003923,2
1003924,5
1003925,8
1003926,5
1003927,1
1003928,9
1003929,5
1003930,1
1003931,5
1003932,2
1003933,2
1003934,8
1003935,5
1003936,1
1003937,5
1003938,3
1003939,7
1003940,7
1003941,10
1003942,2
1003943,10
1003944,8
1003945,7
1003946,8
1003947,6
1003948,3
1003949,2
1003950,1
1003951,1
1003952,5
1003953,4
1003954,4
1003955,8
1003956,7
1003957,9
1003958,7
1003959,7
1003960,7
1003961,8
1003962,1
1003963,5
1003964,7
1003965,3
1003966,10
1003967,6
1003968,4
1003969,7
1003970,3
1003971,4
1003972,2
1003973,5
1003974,6
1003975,2
1003976,4
1003977,8
1003978,1
1003979,8
1003980,2
1003981,1
1003982,8
1003983,10
1003984,9
1003985,1
1003986,6
1003987,9
1003988,6
1003989,5
1003990,1
1003991,1
1003992,10
1003993,3
1003994,10
1003995,9
1003996,7
1003997,3
1003998,2
1003999,2
1004000,3
1004001,5
1004002,4
1004003,5
1004004,6
1004005,9
1004006,5
1004007,4
1004008,3
1004009,5
1004010,1
1004011,2
1004012,2
1004013,1
1004014,4
1004015,4
1004016,1
1004017,3
1004018,6
1004019,5
1004020,4
1004021,6
1004022,10
1004023,5
1004024,1
1004025,10
1004026,10
1004027,4
1004028,4
1004029,5
1004030,10
1004031,2
1004032,2
1004033,4
1004034,10
1004035,4
1004036,1
1004037,2
1004038,7
1004039,7
1004040,7
1004041,6
1004042,7
1004043,6
1004044,4
1004045,4
1004046,7
1004047,7
1004048,3
1004049,6
1004050,5
1004051,4
1004052,4
1004053,1
1004054,2
1004055,10
1004056,2
1004057,8
1004058,4
1004059,7
1004060,5
1004061,5
1004062,5
1004063,10
1004064,3
1004065,1
1004066,4
1004067,9
1004068,5
1004069,1
1004070,5
1004071,7
1004072,7
1004073,3
1004074,1
1004075,6
1004076,10
1004077,6
1004078,3
1004079,5
1004080,1
1004081,3
1004082,7
1004083,9
1004084,10
1004085,5
1004086,10
1004087,2
1004088,6
1004089,2
1004090,8
1004091,7
1004092,1
1004093,4
1004094,9
1004095,10
1004096,5
1004097,8
1004098,8
1004099,10
1004100,4
1004101,10
1004102,8
1004103,1
1004104,10
1004105,6
1004106,10
1004107,4
1004108,6
1004109,2
1004110,10
1004111,4
1004112,5
1004113,3
1004114,7
1004115,7
1004116,9
1004117,5
1004118,4
1004119,1
1004120,6
1004121,1
1004122,9
1004123,8
1004124,2
1004125,4
1004126,4
1004127,2
1004128,2
1004129,8
1004130,6
1004131,9
1004132,3
1004133,5
1004134,3
1004135,10
1004136,9
1004137,10
1004138,9
1004139,3
1004140,7
1004141,10
1004142,4
1004143,8
1004144,5
1004145,6
1004146,2
1004147,1
1004148,4
1004149,3
1004150,6
1004151,2
1004152,3
1004153,9
1004154,4
1004155,9
1004156,10
1004157,9
1004158,4
1004159,9
1004160,7
1004161,8
1004162,7
1004163,2
1004164,6
1004165,5
1004166,2
1004167,2
1004168,4
1004169,5
1004170,8
1004171,10
1004172,2
1004173,1
1004174,4
1004175,10
1004176,2
1004177,10
1004178,6
1004179,9
1004180,9
1004181,6
1004182,7
1004183,4
1004184,6
1004185,5
1004186,5
1004187,3
1004188,2
1004189,6
1004190,8
1004191,6
1004192,6
1004193,8
1004194,7
1004195,10
1004196,8
1004197,6
1004198,7
1004199,5
1004200,8
1004201,2
1004202,1
1004203,7
1004204,2
1004205,3
1004206,7
1004207,4
1004208,3
1004209,3
1004210,4
1004211,4
1004212,4
1004213,1
1004214,10
1004215,10
1004216,8
1004217,1
1004218,6
1004219,9
1004220,8
1004221,9
1004222,8
1004223,6
1004224,5
1004225,2
1004226,4
1004227,10
1004228,2
1004229,4
1004230,3
1004231,4
1004232,8
1004233,8
1004234,8
1004235,7
1004236,9
1004237,9
1004238,8
1004239,7
1004240,9
1004241,5
1004242,6
1004243,2
1004244,10
1004245,2
1004246,6
1004247,4
1004248,4
1004249,10
1004250,6
1004251,7
1004252,10
1004253,9
1004254,9
1004255,4
1004256,1
1004257,5
1004258,3
1004259,4
1004260,4
1004261,8
1004262,3
1004263,5
1004264,3
1004265,3
1004266,6
1004267,9
1004268,4
1004269,8
1004270,6
1004271,10
1004272,6
1004273,7
1004274,2
1004275,5
1004276,9
1004277,6
1004278,8
1004279,9
1004280,5
1004281,5
1004282,7
1004283,5
1004284,6
1004285,5
1004286,4
1004287,10
1004288,9
1004289,2
1004290,9
1004291,4
1004292,5
1004293,5
1004294,9
1004295,1
1004296,3
1004297,7
1004298,3
1004299,5
1004300,3
1004301,6
1004302,5
1004303,4
1004304,9
1004305,8
1004306,8
1004307,9
1004308,5
1004309,8
1004310,5
1004311,7
1004312,6
1004313,8
1004314,5
1004315,2
1004316,3
1004317,7
1004318,1
1004319,10
1004320,1
1004321,1
1004322,1
1004323,2
1004324,7
1004325,9
1004326,4
1004327,7
1004328,3
1004329,2
1004330,2
1004331,1
1004332,8
1004333,10
1004334,9
1004335,6
1004336,5
1004337,8
1004338,4
1004339,7
1004340,10
1004341,7
1004342,8
1004343,8
1004344,3
1004345,4
1004346,10
1004347,9
1004348,2
1004349,1
1004350,9
1004351,1
1004352,10
1004353,6
1004354,4
1004355,7
1004356,10
1004357,6
1004358,5
1004359,7
1004360,9
1004361,1
1004362,1
1004363,5
1004364,3
1004365,8
1004366,1
1004367,10
1004368,3
1004369,4
1004370,8
1004371,1
1004372,3
1004373,3
1004374,5
1004375,5
1004376,9
1004377,3
1004378,1
1004379,8
1004380,7
1004381,4
1004382,3
1004383,2
1004384,1
1004385,8
1004386,10
1004387,1
1004388,6
1004389,8
1004390,8
1004391,5
1004392,4
1004393,3
1004394,2
1004395,2
1004396,5
1004397,7
1004398,8
1004399,10
1004400,4
1004401,3
1004402,7
1004403,7
1004404,4
1004405,2
1004406,3
1004407,8
1004408,7
1004409,7
1004410,6
1004411,3
1004412,7
1004413,1
1004414,4
1004415,2
1004416,1
1004417,9
1004418,7
1004419,8
1004420,9
1004421,3
1004422,4
1004423,7
1004424,7
1004425,5
1004426,6
1004427,2
1004428,4
1004429,3
1004430,1
1004431,6
1004432,8
1004433,8
1004434,1
1004435,2
1004436,8
1004437,4
1004438,7
1004439,10
1004440,9
1004441,4
1004442,2
1004443,2
1004444,3
1004445,10
1004446,2
1004447,2
1004448,7
1004449,7
1004450,6
1004451,4
1004452,1
1004453,5
1004454,5
1004455,2
1004456,3
1004457,7
1004458,10
1004459,3
1004460,10
1004461,8
1004462,3
1004463,8
1004464,3
1004465,5
1004466,5
1004467,4
1004468,7
1004469,5
1004470,4
1004471,1
1004472,6
1004473,6
1004474,8
1004475,2
1004476,4
1004477,4
1004478,9
1004479,10
1004480,4
1004481,7
1004482,7
1004483,7
1004484,3
1004485,1
1004486,4
1004487,5
1004488,1
1004489,1
1004490,5
1004491,9
1004492,3
1004493,2
1004494,2
1004495,10
1004496,6
1004497,10
1004498,8
1004499,7
1004500,1
1004501,3
1004502,1
1004503,7
1004504,3
1004505,10
1004506,10
1004507,7
1004508,2
1004509,3
1004510,2
1004511,8
1004512,1
1004513,8
1004514,9
1004515,9
1004516,1
1004517,1
1004518,10
1004519,6
1004520,10
1004521,6
1004522,2
1004523,10
1004524,6
1004525,9
1004526,9
1004527,2
1004528,4
1004529,2
1004530,5
1004531,2
1004532,9
1004533,6
1004534,3
1004535,7
1004536,4
1004537,7
1004538,10
1004539,9
1004540,4
1004541,4
1004542,1
1004543,4
1004544,9
1004545,2
1004546,8
1004547,3
1004548,8
1004549,4
1004550,3
1004551,9
1004552,6
1004553,3
1004554,1
1004555,2
1004556,1
1004557,4
1004558,9
1004559,9
1004560,3
1004561,1
1004562,3
1004563,10
1004564,10
1004565,6
1004566,4
1004567,2
1004568,7
1004569,9
1004570,8
1004571,6
1004572,4
1004573,5
1004574,10
1004575,1
1004576,10
1004577,4
1004578,1
1004579,4
1004580,6
1004581,1
1004582,7
1004583,9
1004584,5
1004585,9
1004586,8
1004587,9
1004588,6
1004589,10
1004590,9
1004591,9
1004592,4
1004593,10
1004594,3
1004595,8
1004596,7
1004597,3
1004598,2
1004599,3
1004600,8
1004601,3
1004602,4
1004603,6
1004604,2
1004605,7
1004606,3
1004607,2
1004608,5
1004609,5
1004610,7
1004611,2
1004612,9
1004613,2
1004614,7
1004615,6
1004616,5
1004617,4
1004618,8
1004619,6
1004620,5
1004621,9
1004622,3
1004623,4
1004624,5
1004625,8
1004626,7
1004627,10
1004628,2
1004629,6
1004630,1
1004631,10
1004632,10
1004633,4
1004634,5
1004635,6
1004636,5
1004637,10
1004638,1
1004639,3
1004640,7
1004641,9
1004642,2
1004643,8
1004644,1
1004645,7
1004646,6
1004647,2
1004648,7
1004649,6
1004650,5
1004651,4
1004652,10
1004653,2
1004654,10
1004655,2
1004656,8
1004657,7
1004658,3
1004659,9
1004660,3
1004661,10
1004662,8
1004663,9
1004664,6
1004665,1
